run_games,seed,run_mode,competitors,rotate_seats,daily_conditions,workers,code_revision,elapsed_seconds,card,free_pick_rate,free_pick_offers,free_picks,win_rate,win_credit_when_acquired,player_games_with_card,fun_added,fun_total_with_card,player_games_without_card,fun_total_without_card,offers,picks,pick_rate,acquisitions,plays,plays_without_acquisition,play_rate,win_rate_when_picked,win_rate_when_acquired
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Stay Up Late,0.8616167849429188,6482,5585,0.23676189036678752,1566.4166666666663,6616,-0.5465292875747849,332055,33384,1693778,6531,5585,0.8551523503291992,6616,5700,23,0.8585630366018979,0.24159952253058786,0.23676189036678752
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Steak,0.34019050138907264,15118,5143,0.22032688035544268,1388.4999999999998,6302,-0.8845136742909148,314474,33698,1711359,15357,5342,0.3478543986455688,6302,4875,96,0.7619568615192247,0.2189878946711594,0.22032688035544268
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Stretch,0.3300750030738965,16266,5369,0.2316941575458609,1502.9999999999995,6487,-0.48895695763884106,325882,33513,1699951,16388,5369,0.327617769099341,6487,3711,28,0.5696085955487337,0.2317160240889055,0.2316941575458609
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Sunrise,0.8383683484128202,6521,5467,0.276954795357361,1813.4999999999998,6548,0.7704650673900275,335848,33452,1689985,6607,5513,0.8344180414711669,6548,6183,25,0.9406663623916021,0.27888626881915474,0.276954795357361
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Sunscreen,0.12076180512625422,42058,5079,0.2297596205095405,1436.9166666666663,6254,-0.6976609207054096,313058,33746,1712775,42432,5079,0.11969739819004525,6254,1049,31,0.16690533015115355,0.23042593686421214,0.2297596205095405
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Sweet Lawn Chair,0.09068450663589152,55456,5029,0.2314141903531438,1432.9166666666665,6192,-0.2822116166563333,312122,33808,1713711,55939,5029,0.08990149984804877,6192,1036,36,0.16634553628773283,0.22878968648505335,0.2314141903531438
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Tanning,0.8860239776646411,6089,5395,0.250128027858862,1628.0833333333328,6509,0.1560280175889588,330504,33491,1695329,6180,5449,0.8817152103559871,6509,6132,33,0.9373280342402935,0.2536245182602312,0.250128027858862
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Teach Kid to Ski,0.5973882248782647,9036,5398,0.22282748673569253,1441.9166666666663,6471,-0.9500345305002114,322576,33529,1703257,9103,5398,0.5929913215423487,6471,3134,32,0.4819314162694141,0.22086884031122642,0.22282748673569253
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Tell a Story,0.37502601456815815,14415,5406,0.248477038425492,1590.7499999999998,6402,0.05549718738372178,324533,33598,1701300,14537,5406,0.37187865446790946,6402,5350,30,0.8317786069651741,0.24580712788259962,0.248477038425492
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Terra Mystica,0.5176392067124332,10488,5429,0.2751796701308101,1774.0833333333326,6447,0.9348105107860363,331569,33553,1694264,10589,5429,0.5127018604211918,6447,5820,27,0.8989805375347544,0.2699545649904831,0.2751796701308101
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,The Crew,0.6270459419799075,8859,5555,0.2407859285242234,1578.8333333333328,6557,-0.34250734786684944,330207,33443,1695626,8916,5555,0.6230372364288919,6557,5863,24,0.8908980398115788,0.2433093309330932,0.2407859285242234
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Thriller Book,0.5935101951326464,9122,5414,0.24566584841976058,1601.2499999999995,6518,0.1423255196826787,330886,33482,1694947,9263,5503,0.5940839900680125,6518,6176,31,0.9430447396549091,0.245335877400206,0.24566584841976058
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Throw a Baseball,0.3552870090634441,14895,5292,0.23747947454843998,1542.666666666666,6496,-0.28345251622040024,327453,33504,1698380,15013,5292,0.35249450476253913,6496,4876,23,0.7479674796747967,0.23601662887377178,0.23747947454843998
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Treat Cereal,0.13125605424604456,37164,4878,0.27135160830296307,1712.4999999999998,6311,0.42767221676889733,321899,33689,1703934,37650,5224,0.13875166002656042,6311,3937,105,0.6136221945137157,0.27686319550791216,0.27135160830296307
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Treat Store Run,0.32538150109000313,16055,5224,0.2534413384159254,1595.6666666666663,6296,-0.0007755311130850373,318862,33704,1706971,16138,5268,0.32643450241665634,6296,3687,101,0.5763639205877755,0.25550493545937736,0.2534413384159254
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Trekking Through History,0.12437348720080194,40901,5087,0.22919342753157776,1427.4166666666663,6228,-0.5981396764627576,312277,33772,1713556,41263,5087,0.12328235949882461,6228,2357,24,0.3769993602047345,0.23406067754406654,0.22919342753157776
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Tres Fute,0.5538539042821159,9925,5497,0.22993379169849745,1504.9166666666658,6545,-0.39201597895716844,329331,33455,1696502,9995,5497,0.5499749874937468,6545,6245,33,0.9493767102462755,0.23296040264386633,0.22993379169849745
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Wakeboard,0.1736408012119172,29705,5158,0.31269220745373977,1999.6666666666658,6395,1.6554275694528187,332774,33605,1693059,29994,5158,0.17196772687870907,6395,4614,37,0.7173507462686567,0.3093253198914307,0.31269220745373977
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Wakesurf,0.18731040532144294,27361,5125,0.20745212542087543,1314.4166666666667,6336,-1.172637736682411,314639,33664,1711194,27620,5125,0.18555394641564085,6336,2957,35,0.4641343588133731,0.20421138211382117,0.20745212542087543
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Water Trampoline,0.16929028815368197,29984,5076,0.22154083041308267,1390.833333333333,6278,-0.7275138782087538,314104,33722,1711729,30256,5076,0.16776837652035959,6278,3462,43,0.5476981490270527,0.22158195429472025,0.22154083041308267
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Water Volleyball,0.23721304873137333,22347,5301,0.2421509686038743,1570.8333333333326,6487,0.10184658720635298,329093,33513,1696740,22550,5301,0.23507760532150776,6487,4905,40,0.7514937950053623,0.24460793560963337,0.2421509686038743
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Waterski,0.5028582138506232,10671,5366,0.2536427068903596,1647.9166666666663,6497,0.5542498196263494,332062,33503,1693771,10776,5366,0.4979584261321455,6497,5931,32,0.9084086383826007,0.2501708286743694,0.2536427068903596
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Wedding Anniversary,0.6161504424778761,9040,5570,0.27708588019559893,1813.2499999999995,6544,0.6666277146555402,335075,33456,1690758,9098,5570,0.6122224664761486,6713,6170,26,0.9155661077311174,0.2734440454817474,0.27708588019559893
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Weird Chip Flavor,0.0848549754573851,56025,4754,0.26778618986254293,1662.4166666666665,6208,0.454516166822863,316793,33792,1709040,56652,5056,0.08924662853915132,6208,3128,86,0.49698125198601845,0.2798655063291139,0.26778618986254293
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Wildlife Spotting,0.8604357436059362,6334,5450,0.2549086932193905,1670.416666666666,6553,0.09579580388086839,332407,33447,1693426,6446,5511,0.8549488054607508,6553,6070,39,0.9208131067961165,0.25595778140688313,0.2549086932193905
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Wingspan,0.36618758940126694,14681,5376,0.22719406994162916,1466.083333333333,6453,-0.4884559291538224,324174,33547,1701659,14796,5376,0.3633414436334144,6453,5492,32,0.8468774094063223,0.2253379216269841,0.22719406994162916
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Work Call,0.08662235147486498,57768,5004,0.2769360269360269,1699.8333333333333,6138,0.7247568038167813,314630,33862,1711203,58279,5004,0.08586283223802742,6138,2077,36,0.33641075477810173,0.2799260591526778,0.2769360269360269
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Wrestle the Kids,0.5442305774409095,10027,5457,0.31377771014051625,2061.833333333332,6571,1.5322241435532291,341208,33429,1684625,10107,5457,0.5399228257643217,6571,6134,29,0.9293939393939394,0.3193757253680287,0.31377771014051625
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Würstchen,0.08458764214477607,54346,4597,0.34140728917265223,2138.916666666666,6265,2.1204482238034075,328500,33735,1697333,55169,5125,0.0928963729630771,6265,3915,75,0.6175078864353313,0.35276422764227633,0.34140728917265223
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Zero Gravity Chair,0.3293888007807734,16394,5400,0.22131529850746265,1423.4999999999998,6432,-0.905925715796613,320864,33568,1704969,16512,5400,0.32703488372093026,6432,1951,29,0.301965639993809,0.22018518518518518,0.22131529850746265
10000,20260904,four-galaxybrain,"Galaxybrain,Galaxybrain,Galaxybrain,Galaxybrain",True,True,16,540728d1e0232c44ff7c4559ea19da54b2a71a1a+dirty,4535.009,Zumba,0.3367838541666667,15360,5173,0.27049028921258184,1708.4166666666667,6316,0.3743335688042464,321870,33684,1703963,15516,5173,0.33339778293374583,6316,3645,29,0.574468085106383,0.2675913396481732,0.27049028921258184
