run_games,seed,run_mode,competitors,rotate_seats,workers,code_revision,elapsed_seconds,card,free_pick_rate,free_pick_offers,free_picks,win_rate,win_credit_when_acquired,player_games_with_card,fun_added,fun_total_with_card,player_games_without_card,fun_total_without_card,offers,picks,pick_rate,acquisitions,plays,plays_without_acquisition,play_rate,win_rate_when_picked,win_rate_when_acquired
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Throw a Baseball,0.2857142857142857,14,4,0.0,0.0,5,-10.474074074074075,258,27,1676,14,4,0.2857142857142857,5,5,0,1.0,0.0,0.0
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Treat Cereal,0.17647058823529413,17,3,0.5,3.0,6,3.974358974358971,382,26,1552,18,4,0.2222222222222222,6,5,0,0.8333333333333334,0.25,0.5
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Treat Store Run,0.5,4,2,0.25,1.0,4,-9.357142857142854,209,28,1725,4,2,0.5,4,3,0,0.75,0.5,0.25
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Trekking Through History,0.08333333333333333,24,2,0.3333333333333333,2.0,6,1.512820512820511,370,26,1564,25,2,0.08,6,3,0,0.5,1.0,0.3333333333333333
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Tres Fute,0.4,15,6,0.16666666666666666,1.0,6,-4.2307692307692335,342,26,1592,15,6,0.4,6,6,0,1.0,0.16666666666666666,0.16666666666666666
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Wakeboard,1.0,3,3,0.0,0.0,5,-5.4962962962963005,279,27,1655,3,3,1.0,5,4,0,0.8,0.0,0.0
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Wakesurf,0.11764705882352941,17,2,0.2,1.0,5,-0.9925925925925938,298,27,1636,17,2,0.11764705882352941,5,1,0,0.2,0.0,0.2
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Water Trampoline,0.5714285714285714,7,4,0.5,3.0,6,5.410256410256409,389,26,1545,7,4,0.5714285714285714,6,2,0,0.3333333333333333,0.25,0.5
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Water Volleyball,0.21052631578947367,19,4,0.2,1.0,5,-4.785185185185185,282,27,1652,20,4,0.2,5,5,0,1.0,0.25,0.2
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Waterski,0.4444444444444444,9,4,0.25,1.0,4,0.3571428571428541,243,28,1691,9,4,0.4444444444444444,4,3,0,0.75,0.25,0.25
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Wedding Anniversary,0.6666666666666666,6,4,0.3333333333333333,2.0,6,-2.7948717948717956,349,26,1585,6,4,0.6666666666666666,6,6,0,1.0,0.5,0.3333333333333333
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Weird Chip Flavor,0.25,12,3,0.0,0.0,5,-7.629629629629626,270,27,1664,12,3,0.25,5,5,0,1.0,0.0,0.0
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Wingspan,0.375,16,6,0.2857142857142857,2.0,7,3.462857142857146,442,25,1492,17,6,0.35294117647058826,7,5,0,0.7142857142857143,0.3333333333333333,0.2857142857142857
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Work Call,0.2727272727272727,11,3,0.8,4.0,5,11.333333333333336,350,27,1584,11,3,0.2727272727272727,5,2,0,0.4,0.6666666666666666,0.8
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Wrestle the Kids,1.0,4,4,0.5,3.0,6,3.3589743589743577,379,26,1555,5,4,0.8,6,6,0,1.0,0.5,0.5
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Würstchen,0.06896551724137931,58,4,0.14285714285714285,1.0,7,0.17142857142857082,424,25,1510,58,4,0.06896551724137931,7,7,0,1.0,0.25,0.14285714285714285
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Zero Gravity Chair,0.4,15,6,0.125,1.0,8,-3.75,461,24,1473,16,6,0.375,8,3,0,0.375,0.16666666666666666,0.125
8,20260820,four-genius,"Genius,Genius,Genius,Genius",True,16,7b812041572381726a169bb2f3b43b874e38f630+dirty,188.791,Zumba,0.7142857142857143,7,5,0.42857142857142855,3.0,7,7.119999999999997,462,25,1472,7,5,0.7142857142857143,7,4,0,0.5714285714285714,0.4,0.42857142857142855
